username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rubenosm;2016/01/01 17:40;0;1;"@gorohachi76 @CABLENOTICIAS @EnriquePenalosa @petrogustavo fue muy claro, o metro o transmilenio, pero los dos no se pueden.";;@gorohachi76 @CABLENOTICIAS @EnriquePenalosa @petrogustavo;;"683055244473925632";https://twitter.com/rubenosm/status/683055244473925632
JonathanPalmeU;2016/01/01 17:40;0;1;"Al César lo que es del César. Muy bonita la ceremonia de posesión de @EnriquePenalosa. El primer golpe de opinión. pic.twitter.com/Tz03XmYYSk";;@EnriquePenalosa;;"683055196088483841";https://twitter.com/JonathanPalmeU/status/683055196088483841
Lacardoza;2016/01/01 17:38;1;1;"Y no una referencia a la paz o al pos conflicto @EnriquePenalosa ... @JuanManSantos no le dijo q es un tema importante?";;@EnriquePenalosa @JuanManSantos;;"683054825353953281";https://twitter.com/Lacardoza/status/683054825353953281
Paradita;2016/01/01 17:38;0;1;"Ciclistas urbanos = #HéroesCívicos @EnriquePenalosa @Orlandomolano71pic.twitter.com/Ixz1RhTAXn";;@EnriquePenalosa @Orlandomolano71pic;#H;"683054745561489409";https://twitter.com/Paradita/status/683054745561489409
vivibarreral;2016/01/01 17:38;0;0;"@HOLLMANMORRIS @petrogustavo puede que estos ojitos a ud le gusten, pero no lucen en la posesión de @EnriquePenalosa pic.twitter.com/3jw9M31pg6";;@HOLLMANMORRIS @petrogustavo @EnriquePenalosa;;"683054635049967617";https://twitter.com/vivibarreral/status/683054635049967617
JuanCaMunozA;2016/01/01 17:34;5;5;"Alcalde de Bogotá @EnriquePenalosa se compromete a desarrollar el mejor sist d tpte público del mundo en desarrollo https://twitter.com/dhidalgo65/status/683002417370234885 …";;@EnriquePenalosa;;"683053673493172224";https://twitter.com/JuanCaMunozA/status/683053673493172224
LeszliKalli;2016/01/01 17:33;4;10;"Esto les causará nausea a los petrolovers Bendito sea @German_Vargas Qué gran alianza la que hará con @EnriquePenalosa";;@German_Vargas @EnriquePenalosa;;"683053463094341632";https://twitter.com/LeszliKalli/status/683053463094341632
Gabiicr_;2016/01/01 17:33;0;0;"Frase 1. 1 de enero, 2016. "Es que sí @EnriquePenalosa no gana la alcaldía de @Bogota_DC, yo me enfermo más" mi abuelo Juan.";;@EnriquePenalosa @Bogota_DC;;"683053393976365057";https://twitter.com/Gabiicr_/status/683053393976365057
ClaraQuinFra;2016/01/01 17:33;0;0;"Uno no puede empezar bien el año si @EnriquePenalosa se posesiona. Eso no es sano";;@EnriquePenalosa;;"683053367103500289";https://twitter.com/ClaraQuinFra/status/683053367103500289
thevalderramax;2016/01/01 17:32;0;0;"Los mayores éxitos a los Alcaldes @EnriquePenalosa y @MauriceArmitage en sus administraciones por el bien de mis amadas Bogotá y Cali";Bogotá, D.C., Colombia;@EnriquePenalosa @MauriceArmitage;;"683053137612173313";https://twitter.com/thevalderramax/status/683053137612173313
ConnectBogota;2016/01/01 17:30;0;1;"@enriquepeñalosa: medidas xa frenar carros mal estacionados. En India ciudadanos reportan carros mal parqueados n tiempo real a Policía.";;@enriquepe;;"683052796653006848";https://twitter.com/ConnectBogota/status/683052796653006848
vegitopk;2016/01/01 17:28;0;0;"#BogotaMejorParaTodos con @EnriquePenalosa????? Jajajajajaja sii como no";;@EnriquePenalosa;#BogotaMejorParaTodos;"683052116445913090";https://twitter.com/vegitopk/status/683052116445913090
Sollaverde;2016/01/01 17:28;0;2;"@camilogvillegas @Bogota_DC @EnriquePenalosa @jabcus @JavierEnBogota toda la fe! #porfin";Nuestra Señora del Rosario de Baruta, Venezuela;@camilogvillegas @Bogota_DC @EnriquePenalosa @jabcus @JavierEnBogota;#porfin;"683052110565502977";https://twitter.com/Sollaverde/status/683052110565502977
thelobox71;2016/01/01 17:27;0;0;"@ricardopaezc @VLADDO @EnriquePenalosa agachate más pa que te claven jajajaj cachacos marranos bienvenidos al futuro ...de los contructores";Barranquilla, Colombia;@ricardopaezc @VLADDO @EnriquePenalosa;;"683051832726425600";https://twitter.com/thelobox71/status/683051832726425600
nandosan18;2016/01/01 17:27;0;1;"@RevistaSemana @EnriquePenalosa este logo rs.uy diciente el estrato 1/-3 lo más poco y el estrato 4-6 la parte más grande del presupuesto.";;@RevistaSemana @EnriquePenalosa;;"683051826904719365";https://twitter.com/nandosan18/status/683051826904719365
DiegoDeviaT;2016/01/01 17:26;13;19;"Hoy inicia un nuevo tiempo para Bogotá. Junto al Alcalde @EnriquePenalosa trabajaremos por una mejor Capital. pic.twitter.com/WtN8F63Rqf";;@EnriquePenalosa;;"683051785179774976";https://twitter.com/DiegoDeviaT/status/683051785179774976
fergiraldow;2016/01/01 17:26;0;0;"Dr @EnriquePenalosa hasta cuándo debemos seguir viendo BASURA PETRISTA en @CanalCapital ? Hay que darle un uso informativo, educativo!";;@EnriquePenalosa @CanalCapital;;"683051685569257472";https://twitter.com/fergiraldow/status/683051685569257472
carloszapatap1;2016/01/01 17:25;0;0;"@HOLLMANMORRIS @EnriquePenalosa @petrogustavo . El colmo del servilismo . Además ud que se parrandio el canal Capital hablando de protocolos";;@HOLLMANMORRIS @EnriquePenalosa @petrogustavo;;"683051493759578114";https://twitter.com/carloszapatap1/status/683051493759578114
vivis334;2016/01/01 17:25;0;0;"Denuncia de @Cine_Colombia contra la admon de @petrogustavo respecto al @IDRD @EnriquePenalosa pic.twitter.com/V3uOhS0F3y";;@Cine_Colombia @petrogustavo @IDRD @EnriquePenalosa;;"683051421500071938";https://twitter.com/vivis334/status/683051421500071938
thelobox71;2016/01/01 17:24;0;1;"@DiegoCruzCortes @VLADDO @EnriquePenalosa jajajaaj tan considerados todos el man ni menciona el Metro y ud se agachan pa que los claven";Barranquilla, Colombia;@DiegoCruzCortes @VLADDO @EnriquePenalosa;;"683051207582167040";https://twitter.com/thelobox71/status/683051207582167040
pabloalemartin;2016/01/01 17:24;0;0;"@st_more @EnriquePenalosa con solo mejorar un poco la movilidad ya habría grandes beneficios en calidad de vida";Bogotá, D.C., Colombia;@st_more @EnriquePenalosa;;"683051177227993088";https://twitter.com/pabloalemartin/status/683051177227993088
CARLOSRAMIREZ18;2016/01/01 17:24;0;0;"No es por ser pesimista, pero no hay nada que celebrar, les recuerdo que nós toco @EnriquePenalosa como alcalde";;@EnriquePenalosa;;"683051174346502144";https://twitter.com/CARLOSRAMIREZ18/status/683051174346502144
eldeltapabocas;2016/01/01 17:24;4;26;"Todos los días, durante todo su gobierno, voy a tuitear lo mismo, dr @EnriquePenalosa: Oiga, ¿y el metro qué?";;@EnriquePenalosa;;"683051166956126208";https://twitter.com/eldeltapabocas/status/683051166956126208
ConnectBogota;2016/01/01 17:23;2;1;"Hoy nos levantamos especialmente contentos. Contamos con gran Alcalde @EnriquePenalosa y excelente equipo xa liderar a Bogotá @freddykastro";;@EnriquePenalosa @freddykastro;;"683051054372663297";https://twitter.com/ConnectBogota/status/683051054372663297
carloszapatap1;2016/01/01 17:23;1;0;"@JaimeCarvajalD @HOLLMANMORRIS @EnriquePenalosa @petrogustavo . Eso es el abre-bocas de lo que se les viene en show de ambos muerganos";;@JaimeCarvajalD @HOLLMANMORRIS @EnriquePenalosa @petrogustavo;;"683050971124101121";https://twitter.com/carloszapatap1/status/683050971124101121
elespaciodiario;2016/01/01 17:20;0;0;"Posesionado gabinete de @EnriquePenalosa que trabajará por una ‘ @Bogota_DC mejor para todos’http://ow.ly/WwwpE pic.twitter.com/IPoFKBObZP";;@EnriquePenalosa @Bogota_DC;;"683050288413016064";https://twitter.com/elespaciodiario/status/683050288413016064
UnaBrujaMas;2016/01/01 17:19;4;3;"Por fin tenemos alcalde! La tarea no es fácil pero confiamos en usted @EnriquePenalosa pic.twitter.com/jNXvKMYmW4";;@EnriquePenalosa;;"683049891678023680";https://twitter.com/UnaBrujaMas/status/683049891678023680
Mediarse;2016/01/01 17:19;7;5;"Paso a recordarle Sr Alcalde @EnriquePenalosa qué la Comunidad Indígena y los Afrodescendientes también hacen parte de #BogotaMejorParaTodos";;@EnriquePenalosa;#BogotaMejorParaTodos;"683049834023096321";https://twitter.com/Mediarse/status/683049834023096321
kawaichoi;2016/01/01 17:18;0;0;"De las 25 personas que integrarán el Gabinete de @EnriquePenalosa, el 60% (15) son de la @Uniandes. No sé cómo sentirme al respecto.";;@EnriquePenalosa @Uniandes;;"683049579823104000";https://twitter.com/kawaichoi/status/683049579823104000
NeisyG_007;2016/01/01 17:17;0;0;"Retweeted Carlos Guevara ( @carlos_guevara): Acompañando @EnriquePenalosa en su posesión,contará con nuestra... http://fb.me/6Wx8ACQa6 ";;@carlos_guevara @EnriquePenalosa;;"683049488387313664";https://twitter.com/NeisyG_007/status/683049488387313664
toto_vega;2016/01/01 17:17;0;0;"@EnriquePenalosa ????? https://twitter.com/manuel_rodb/status/679283686450339840 …";;@EnriquePenalosa;;"683049470653763584";https://twitter.com/toto_vega/status/683049470653763584
KpitalinoDC;2016/01/01 17:16;0;0;"Ya hoy veo q buses d @SITPBTA aprovechan para correr!Van a seguir lo mismo? @BogotaseMueve @SectorMovilidad @EnriquePenalosa @BestiasDriving";;@SITPBTA @BogotaseMueve @SectorMovilidad @EnriquePenalosa @BestiasDriving;;"683049246115917824";https://twitter.com/KpitalinoDC/status/683049246115917824
Kattybcn;2016/01/01 17:16;0;1;"@HOLLMANMORRIS @EnriquePenalosa @petrogustavo jajajajajajaajajajajajajajaja Hasta el ultimo minuto Petro llorando su perdida #Superelo";;@HOLLMANMORRIS @EnriquePenalosa @petrogustavo;#Superelo;"683049206664294401";https://twitter.com/Kattybcn/status/683049206664294401
JohnByronIsazaS;2016/01/01 17:16;2;2;"@EnriquePenalosa @luciabastidasu Sr. Alcalde ud no es el medias o un salvador, pero confiamos en q ud sabe trabajarpic.twitter.com/R2sYrYxQdt";;@EnriquePenalosa @luciabastidasu;;"683049123361218560";https://twitter.com/JohnByronIsazaS/status/683049123361218560
AlvaroHerrera_S;2016/01/01 17:15;0;0;"@PartidoLiberal está y será un partido de Gbno con él Nvo Alcalde Dr @EnriquePenalosa . Éxitos !!! pic.twitter.com/35AhjQLoGU";Bogotá, D.C., Colombia;@PartidoLiberal @EnriquePenalosa;;"683049048492912644";https://twitter.com/AlvaroHerrera_S/status/683049048492912644
ELROLODELA14;2016/01/01 17:15;1;0;"@lunadavid @EnriquePenalosa david Luna siempre he creído lo oportunista y mediocre que es usted.. con Ud no se recupera Bogotá";;@lunadavid @EnriquePenalosa;;"683049030713262084";https://twitter.com/ELROLODELA14/status/683049030713262084
BloggerPensador;2016/01/01 17:15;6;1;"#BogotaMejorParaTodos @petrogustavo ESTA BANDA LA TENIA UN BANDIDO... con @EnriquePenalosa BOGOTA LA RECUPERA pic.twitter.com/8GE1aFUqM5";;@petrogustavo @EnriquePenalosa;#BogotaMejorParaTodos;"683048866225254400";https://twitter.com/BloggerPensador/status/683048866225254400
JaviGuacaneme;2016/01/01 17:15;3;2;"el perfil demagógico de @EnriquePenalosa y los politiqueros q le apoyaron están ávidos de comisiones tras el Metro https://twitter.com/petrogustavo/status/683012516490915840 …";;@EnriquePenalosa;;"683048820016574465";https://twitter.com/JaviGuacaneme/status/683048820016574465
Maxiferraro;2016/01/01 17:14;4;5;"Felicitaciones y mucha suerte para mi amigo Antonio Hernández Llamas Director del IDPAC @Bogota_DC @EnriquePenalosa pic.twitter.com/e78PVri7jY";;@Bogota_DC @EnriquePenalosa;;"683048793001095168";https://twitter.com/Maxiferraro/status/683048793001095168
puertodigital;2016/01/01 17:14;0;0;"Bienvenido @EnriquePenalosa Esperamos mucho de ud. Vivimos la transformación de #Bogota en 1a Administración #BogotaMejorParaTodos";;@EnriquePenalosa;#Bogota #BogotaMejorParaTodos;"683048633789464577";https://twitter.com/puertodigital/status/683048633789464577
KpitalinoDC;2016/01/01 17:14;0;0;"Por un 2016 sin incidentes d @SITPBTA q los educen! #yorespetoturespetas @SectorMovilidad @TransMilenio @EnriquePenalosa @NoticiasCaracol";;@SITPBTA @SectorMovilidad @TransMilenio @EnriquePenalosa @NoticiasCaracol;#yorespetoturespetas;"683048614361481217";https://twitter.com/KpitalinoDC/status/683048614361481217
gabrielherz;2016/01/01 17:12;0;0;"@petrogustavo lo único que dejo de existir es tu administración, Colombia suscribe #COP21Paris y @EnriquePenalosa lo acata, no + populismo";;@petrogustavo @EnriquePenalosa;#COP21Paris;"683048244675481600";https://twitter.com/gabrielherz/status/683048244675481600
BloggerPensador;2016/01/01 17:10;3;0;"#BogotaMejorParaTodos FIN DE LA PESADILLA @petrogustavo COMIENZA EL SUEÑO @EnriquePenalosa ALCALDE de BOGOTA #NoticiasRCN #NoticiasCaracol";;@petrogustavo @EnriquePenalosa;#BogotaMejorParaTodos #NoticiasRCN #NoticiasCaracol;"683047568239144960";https://twitter.com/BloggerPensador/status/683047568239144960
pabloalemartin;2016/01/01 17:08;0;0;"@Bogota_DC @EnriquePenalosa Entiendes entonces que no es menor el compromiso requerido para lograrlo. ...";Bogotá, D.C., Colombia;@Bogota_DC @EnriquePenalosa;;"683047190755950592";https://twitter.com/pabloalemartin/status/683047190755950592
EdilbertoCalde1;2016/01/01 17:08;0;1;"@Gabocolombia76 @sony_ca21 @EnriquePenalosa El "sindicato" de siempre. priman los intereses particulares sobre el resto.";;@Gabocolombia76 @sony_ca21 @EnriquePenalosa;;"683047118085447682";https://twitter.com/EdilbertoCalde1/status/683047118085447682
AlcaldiaBogota;2016/01/01 17:07;17;21;"Alcalde @EnriquePenalosa con parte del equipo #BogotaMejorParaTodos en el @concejodebogotapic.twitter.com/pcT5GiDSKw";;@EnriquePenalosa @concejodebogotapic;#BogotaMejorParaTodos;"683046901420298240";https://twitter.com/AlcaldiaBogota/status/683046901420298240
camilogvillegas;2016/01/01 17:06;0;2;"Hoy empieza una nueva etapa @Bogota_DC el reto no es minúsculo @EnriquePenalosa mucha gerencia política! pic.twitter.com/iYY46qi8NF";;@Bogota_DC @EnriquePenalosa;;"683046768301453312";https://twitter.com/camilogvillegas/status/683046768301453312
HECTORfelino;2016/01/01 17:05;13;5;"Acto público en la posesión del nuevo Alcalde de Bogotá @EnriquePenalosa pero sin público.¿ #BogotaMejorParaTodos ?pic.twitter.com/GVVHeAz4o0";;@EnriquePenalosa;#BogotaMejorParaTodos;"683046378935836672";https://twitter.com/HECTORfelino/status/683046378935836672
abuelitamartis;2016/01/01 17:03;0;0;"@Educacionbogota @VictoriaBxE @YesidLancheros @Prensa_Alcaldia @Bogota_DC @EnriquePenalosa Continuidad a los proyectos exitosos de la SED";Bogotá, D.C., Colombia;@Educacionbogota @VictoriaBxE @YesidLancheros @Prensa_Alcaldia @Bogota_DC @EnriquePenalosa;;"683045930057232384";https://twitter.com/abuelitamartis/status/683045930057232384
Hector__Herrera;2016/01/01 17:03;0;0;"#DíaSinPetro. El "humanitario" @petrogustavo le dejó la Silla Vacía a @EnriquePenalosa en su posesión. Me acordé de un señor Marulanda.";;@petrogustavo @EnriquePenalosa;#D;"683045851598569472";https://twitter.com/Hector__Herrera/status/683045851598569472
afgarcialo;2016/01/01 17:02;0;0;"@Prensa_Alcaldia @EnriquePenalosa todo lo que lleva en su nombre "ambiental" no necesariamente es lo mejor para él ambiente...";;@Prensa_Alcaldia @EnriquePenalosa;;"683045682362580993";https://twitter.com/afgarcialo/status/683045682362580993
abuelitamartis;2016/01/01 17:01;0;0;"@Educacionbogota @EnriquePenalosa @BogotaMejorTodo @Prensa_Alcaldia !!bien!!! Diciendo y haciendo, desde ya campañas cultura ciudadana";Bogotá, D.C., Colombia;@Educacionbogota @EnriquePenalosa @BogotaMejorTodo @Prensa_Alcaldia;;"683045506952638465";https://twitter.com/abuelitamartis/status/683045506952638465
NeisyG_007;2016/01/01 17:01;0;0;"Retweeted Gobierno Bogotá ( @Gobiernoaldia): Toma de juramento de nuevos concejales ante Alcalde @EnriquePenalosa... http://fb.me/6WC2ueI0B ";;@Gobiernoaldia @EnriquePenalosa;;"683045440359534592";https://twitter.com/NeisyG_007/status/683045440359534592
CanalCapital;2016/01/01 17:00;9;6;"María Consuelo Araújo dirigió Jardín Botánico en primer mandato de @EnriquePenalosa y lideró proceso de arborización de las troncales de TM";;@EnriquePenalosa;;"683045072888176640";https://twitter.com/CanalCapital/status/683045072888176640
ing_wilmazul;2016/01/01 17:00;1;0;"No es posible qué no hayan recogido la basura en Bogotá culpa de @EnriquePenalosa";;@EnriquePenalosa;;"683045043779813376";https://twitter.com/ing_wilmazul/status/683045043779813376
harry_1127;2016/01/01 16:59;0;0;"@EnriquePenalosa funcionario públicodice "amor por Lo público" entonces porq impone TM si es privado, además d querer privatizar Lo público";Bogotá, D.C., Colombia;@EnriquePenalosa;;"683045000830169088";https://twitter.com/harry_1127/status/683045000830169088
abuelitamartis;2016/01/01 16:59;0;0;"@Bogota_DC @EnriquePenalosa así es, el compromiso es de todos. Es necesario iniciar ya la fase de sensibilización sobre cultura ciudadana";Bogotá, D.C., Colombia;@Bogota_DC @EnriquePenalosa;;"683044806034067456";https://twitter.com/abuelitamartis/status/683044806034067456
HECTORfelino;2016/01/01 16:58;0;0;"Presentadores @CanalCapital en posesión a @EnriquePenalosa con publicidad a @Citytv en imposturas glamurosas jet-setpic.twitter.com/bzwN5KPBEU";;@CanalCapital @EnriquePenalosa @Citytv;;"683044605252747264";https://twitter.com/HECTORfelino/status/683044605252747264
JuanPabloMorris;2016/01/01 16:56;2;2;"Nuevo Alcalde @EnriquePenalosa y @HOLLMANMORRIS Exgerente @CanalCapital y ahora Concejal de @Bogota_DC .pic.twitter.com/mN7vd3SKwa";;@EnriquePenalosa @HOLLMANMORRIS @CanalCapital @Bogota_DC;;"683044102515068928";https://twitter.com/JuanPabloMorris/status/683044102515068928
